domain,brand,external_product_id,title,product_kind,recommended_lane,catalog_attached,index_serving_eligible,identity_ready,product_intel_high_quality,price_amount,price_currency,availability,description_len,has_image,has_full_inci,has_how_to,duplicate_canonical_identity_review,hard_risk,source_gap,quality_flags,canonical_url
missnella.com,Miss Nella,ext_b0f1ea21db064e10fd3c19ca,MN45 Itsy Glitzy Hippo: Sparkly Pink Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn45-itsy-glitzy-hippo-3-pack
missnella.com,Miss Nella,ext_9e45e1bfc7097a1b8e678f33,MN46 Elephunky: Sparkly Blue Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn46-elephunky-3-pack
missnella.com,Miss Nella,ext_80021c42248dccc2725a0f2e,MN47 Sparkly Zebra: Sparkly Lilac Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn47-sparkly-zebra-3-pack
missnella.com,Miss Nella,ext_ac4d26e9d3b9ed5adcd695bc,MN48 Croco Dazzle: Sparkly Red Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn48-croco-dazzle-3-pack
missnella.com,Miss Nella,ext_6160f76488ee112f32e585ad,MN49 Happily Ever After: Pink Fine Glitter Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,out_of_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn49-happily-ever-after-3-pack
missnella.com,Miss Nella,ext_e804b5b2c3fe9b68fc346fbe,MN51 If The Shoe Fits: Gold Fine Glitter Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn51-if-the-shoe-fits-3-pack
missnella.com,Miss Nella,ext_ea41a1679acc205877e56908,MN52 Once Upon A Time: Light Blue Fine Glitter Peel Off Nail Polish,beauty_formula,hold_source_gap,true,false,false,true,2.65,USD,in_stock,416,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/mn52-once-upon-a-time-3-pack
missnella.com,Miss Nella,ext_a81192861b0548c169fdc18a,WH | ‘Cool Like Me’ Roll On Perfume,beauty_formula,hold_source_gap,true,false,false,false,5.99,USD,in_stock,282,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/copy-of-cool-like-me-roll-on-oil-perfume
missnella.com,Miss Nella,ext_36da2fe580334c9f860e6ccd,WH | ‘Sweet Like Me’ Roll On Perfume,beauty_formula,hold_source_gap,true,false,false,false,5.99,USD,in_stock,265,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/sweet-like-me-roll-on-oil-perfume-pack-of-2
missnella.com,Miss Nella,ext_e9aed78a3e3565faa4f79274,WH | Cutie In Bloom Nail Stickers,beauty_formula,hold_source_gap,true,false,false,false,1.49,USD,in_stock,197,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/wh-pretty-pop-nail-stickers-copy
missnella.com,Miss Nella,ext_a4e0feeb2b9b60faf69a3744,WH | Cutie Pie Lip Balm,beauty_formula,hold_source_gap,true,false,false,false,1.95,USD,in_stock,379,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/xl-lip-balm-cutie-pie-pack-of-3
missnella.com,Miss Nella,ext_088385a34673307ec7d90d23,WH | Golden Sands Eye Shadow,beauty_formula,hold_source_gap,true,false,false,false,2.3,USD,in_stock,402,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/eye-shadow-golden-sands-pack-of-5
missnella.com,Miss Nella,ext_8ffdefaea0efb70cb730a670,WH | Lavender Fields Eye Shadow,beauty_formula,hold_source_gap,true,false,false,false,2.3,USD,in_stock,376,true,false,false,false,false,true,missing_full_inci|missing_how_to,https://www.missnella.com/products/eyeshadow-duo-lavender-fields-pack-of-3
