source,dataset,pipeline_mode_used,sample_hash,image_path_rel,ok,fail_reason,reason_detail,ext_from_path,magic_type,container_hint,decode_ext,decode_magic,decode_error_code,heic_conversion_applied,heic_conversion_status,heic_conversion_tool,integration_status,integration_fail_reason,status_code,quality_grade,modules_count,module_pixels_min,min_module_id,min_module_pixels,under_eye_left_pixels,under_eye_right_pixels,module_guard_triggered,module_min_pixels_under_eye,empty_module_rate,leakage_bg_mean,leakage_bg_est_mean,leakage_hair_mean,chin_leakage_bg,nose_leakage_bg,chin_leakage_bg_est,nose_leakage_bg_est,chin_outside_oval_ratio,nose_outside_oval_ratio,chin_bottom_band_ratio,nose_side_band_ratio,chin_touches_oval_bottom,nose_touches_oval_side,face_detect_ok,landmark_ok,risk_score,module_pixels_map,module_guard_pixel_diffs,degraded_reasons,reverted_modules,guarded_modules,note
lapa,lapa,local,b8d5543b63da92e2b3e2,source_root/train/images/4907953461_5.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.06,,,,0,0,0.042,0.06,0.021,0.021,false,false,,,0.246,"{""forehead"":160,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,20e5634dcef44b587265,source_root/train/images/AFW_70037463_1_3.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,72,77,true,64,0,,0.009,,,,0,0,0.006,0.009,0.003,0.003,false,false,,,0.036,"{""forehead"":160,""left_cheek"":65,""right_cheek"":130,""nose"":44,""chin"":133,""under_eye_left"":72,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":20,""after_pixels"":72,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":2},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,e66d39b07e4cace16800,source_root/train/images/8828926342_5.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,8e697514f3a571094331,source_root/train/images/HELEN_1037255513_1_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,f261587b4c1baedb0732,source_root/train/images/3097502052_3.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.01,,,,0,0,0.007,0.01,0.003,0.003,false,false,,,0.04,"{""forehead"":160,""left_cheek"":169,""right_cheek"":156,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,8bf55eb2e45eb6e11952,source_root/train/images/13528828163_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,3e1188a3d899565fe1c5,source_root/train/images/3001575536_4.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,fced8a9439479c79e009,source_root/train/images/2837118619_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,51a344cc62c2779bab41,source_root/train/images/437533723_1.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,626eeda2ca823d141c58,source_root/train/images/HELEN_2533908657_2_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.011,,,,0,0,0.008,0.011,0.004,0.004,false,false,,,0.046,"{""forehead"":160,""left_cheek"":169,""right_cheek"":169,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,59e04c28a01aedda463f,source_root/test/images/10256701615_4.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,267f8f37aeb6dd0c94ef,source_root/val/images/2726571155_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,08abdef708b4601641ef,source_root/train/images/2446703288_2.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,90,true,64,0,,0.005,,,,0,0,0.003,0.005,0.002,0.002,false,false,,,0.02,"{""forehead"":176,""left_cheek"":156,""right_cheek"":91,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":90}","[{""module_id"":""forehead"",""before_pixels"":120,""after_pixels"":176,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":30,""after_pixels"":90,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":2}]",,,forehead|chin|under_eye_left|under_eye_right,
lapa,lapa,local,32d8cd3c6c6ffe744890,source_root/train/images/821414027_0.jpg,false,LOCAL_DIAGNOSIS_FAIL,,.jpg,jpeg,,.jpg,jpeg,,false,,,missing_card,LOCAL_DIAGNOSIS_FAIL,0,,0,0,,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,skin_roi_not_found
lapa,lapa,local,4892dc155ff984a75d80,source_root/train/images/8247424778_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,ae68a00e1f3d262db1e7,source_root/train/images/HELEN_2589809231_1_0.jpg,false,LOCAL_DIAGNOSIS_FAIL,,.jpg,jpeg,,.jpg,jpeg,,false,,,missing_card,LOCAL_DIAGNOSIS_FAIL,0,,0,0,,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,skin_roi_not_found
lapa,lapa,local,d48ed36d3042fb9b763f,source_root/train/images/LFPW_image_test_0183_3.jpg,false,LOCAL_DIAGNOSIS_FAIL,,.jpg,jpeg,,.jpg,jpeg,,false,,,missing_card,LOCAL_DIAGNOSIS_FAIL,0,,0,0,,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,skin_roi_not_found
lapa,lapa,local,efd8a6777a93e63622b9,source_root/train/images/3562758896_1.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.06,,,,0,0,0.042,0.06,0.021,0.021,false,false,,,0.246,"{""forehead"":160,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,db84b4f4bdb1691f68ee,source_root/test/images/149772307_2.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.06,,,,0,0,0.042,0.06,0.021,0.021,false,false,,,0.246,"{""forehead"":160,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,0bae8a37edb72579fe85,source_root/train/images/3643658153_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.027,,,,0,0,0.019,0.027,0.009,0.009,false,false,,,0.11,"{""forehead"":182,""left_cheek"":208,""right_cheek"":91,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""forehead"",""before_pixels"":20,""after_pixels"":182,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,forehead|chin|under_eye_left|under_eye_right,
lapa,lapa,local,6b2042223b72de875eb2,source_root/train/images/LFPW_image_test_0045_1.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.009,,,,0,0,0.006,0.009,0.003,0.003,false,false,,,0.036,"{""forehead"":160,""left_cheek"":143,""right_cheek"":65,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,f7ebc2d9ce7aefa26452,source_root/train/images/HELEN_1954949800_1_2.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.034,,,,0,0,0.024,0.034,0.012,0.012,false,false,,,0.14,"{""forehead"":160,""left_cheek"":130,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,518a29ab01283142f6e4,source_root/train/images/HELEN_150766294_2_1.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,91,77,true,64,0,,0.009,,,,0,0,0.006,0.009,0.003,0.003,false,false,,,0.036,"{""forehead"":160,""left_cheek"":130,""right_cheek"":91,""nose"":44,""chin"":133,""under_eye_left"":91,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":27,""after_pixels"":91,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":2},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,2073286da03cc95ff590,source_root/train/images/2254761175_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.06,,,,0,0,0.042,0.06,0.021,0.021,false,false,,,0.246,"{""forehead"":160,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,316de9b2abf6b3b35879,source_root/train/images/9939091416_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.003,,,,0,0,0.002,0.003,0.001,0.001,false,false,,,0.012,"{""forehead"":168,""left_cheek"":65,""right_cheek"":169,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""forehead"",""before_pixels"":60,""after_pixels"":168,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":2},{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,forehead|chin|under_eye_left|under_eye_right,
lapa,lapa,local,72bfa91f1edf87884467,source_root/train/images/LFPW_image_train_0277_3.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,66,96,true,64,0,,0.009,,,,0,0,0.006,0.009,0.003,0.003,false,false,,,0.036,"{""forehead"":160,""left_cheek"":130,""right_cheek"":117,""nose"":44,""chin"":133,""under_eye_left"":66,""under_eye_right"":96}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":36,""after_pixels"":66,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":32,""after_pixels"":96,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":2}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,829d0d47a16b30597e30,source_root/train/images/5752527332_2.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.002,,,,0,0,0.001,0.002,0.001,0.001,false,false,,,0.008,"{""forehead"":182,""left_cheek"":130,""right_cheek"":156,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""forehead"",""before_pixels"":20,""after_pixels"":182,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,forehead|chin|under_eye_left|under_eye_right,
lapa,lapa,local,025ebe31eed571423301,source_root/test/images/8642959204_3.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.06,,,,0,0,0.042,0.06,0.021,0.021,false,false,,,0.246,"{""forehead"":160,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,7fe97d3bb25eda00692a,source_root/val/images/2121564556_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,570e6ae7e1d4b9c5a6de,source_root/val/images/5284512137_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,a8006f10f50407826852,source_root/train/images/HELEN_1259817140_1_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.052,,,,0,0,0.036,0.052,0.018,0.018,false,false,,,0.212,"{""forehead"":182,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""forehead"",""before_pixels"":20,""after_pixels"":182,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,forehead|chin|under_eye_left|under_eye_right,
lapa,lapa,local,124a38bdb47d033dd80b,source_root/train/images/9194052180_2.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,05f512aaab8b7328f92e,source_root/train/images/3542622472_7.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,81,99,true,64,0,,0.009,,,,0,0,0.006,0.009,0.003,0.003,false,false,,,0.036,"{""forehead"":160,""left_cheek"":78,""right_cheek"":52,""nose"":44,""chin"":133,""under_eye_left"":81,""under_eye_right"":99}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":25,""after_pixels"":81,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":2},{""module_id"":""under_eye_right"",""before_pixels"":15,""after_pixels"":99,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":3}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,a8315886db6343927e7b,source_root/train/images/AFW_5151536225_1_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.051,,,,0,0,0.036,0.051,0.018,0.018,false,false,,,0.21,"{""forehead"":132,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""forehead"",""before_pixels"":80,""after_pixels"":132,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,forehead|chin|under_eye_left|under_eye_right,
lapa,lapa,local,1f705f77dea0cf605be5,source_root/train/images/10349803155_4.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.06,,,,0,0,0.042,0.06,0.021,0.021,false,false,,,0.246,"{""forehead"":160,""left_cheek"":208,""right_cheek"":208,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,2ef41311efab6ffaf5d8,source_root/train/images/246913523_2.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,fail,7,136,under_eye_left,136,136,136,false,,0,,0.195,,,,0.096,0,0.197,0,0,0,false,false,,,0.394,"{""forehead"":600,""left_cheek"":440,""right_cheek"":440,""nose"":252,""chin"":396,""under_eye_left"":136,""under_eye_right"":136}",[],QUALITY_GATED,,,
lapa,lapa,local,2909c01f8fd235813919,source_root/train/images/HELEN_2414792473_1_0.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.009,,,,0,0,0.006,0.009,0.003,0.003,false,false,,,0.036,"{""forehead"":160,""left_cheek"":65,""right_cheek"":117,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
lapa,lapa,local,e749c5806cedefe87bf1,source_root/test/images/2521194421_1.jpg,true,,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,degraded,7,44,nose,44,77,77,true,64,0,,0.035,,,,0,0,0.025,0.035,0.012,0.012,false,false,,,0.144,"{""forehead"":160,""left_cheek"":195,""right_cheek"":182,""nose"":44,""chin"":133,""under_eye_left"":77,""under_eye_right"":77}","[{""module_id"":""chin"",""before_pixels"":13,""after_pixels"":133,""threshold"":128,""guard_method"":""dilate"",""dilation_iters"":3},{""module_id"":""under_eye_left"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1},{""module_id"":""under_eye_right"",""before_pixels"":45,""after_pixels"":77,""threshold"":64,""guard_method"":""dilate"",""dilation_iters"":1}]",,,chin|under_eye_left|under_eye_right,
