source,dataset,pipeline_mode_used,sample_hash,image_path_rel,ok,fail_reason,reason_detail,ext_from_path,magic_type,container_hint,decode_ext,decode_magic,decode_error_code,heic_conversion_applied,heic_conversion_status,heic_conversion_tool,integration_status,integration_fail_reason,status_code,quality_grade,modules_count,module_pixels_min,under_eye_left_pixels,under_eye_right_pixels,module_guard_triggered,module_min_pixels_under_eye,empty_module_rate,leakage_bg_mean,leakage_bg_est_mean,leakage_hair_mean,chin_leakage_bg,nose_leakage_bg,chin_leakage_bg_est,nose_leakage_bg_est,chin_outside_oval_ratio,nose_outside_oval_ratio,chin_bottom_band_ratio,nose_side_band_ratio,chin_touches_oval_bottom,nose_touches_oval_side,face_detect_ok,landmark_ok,risk_score,module_pixels_map,module_guard_pixel_diffs,degraded_reasons,reverted_modules,guarded_modules,note
lapa,lapa,remote,5ff836d1a25d3d271a1f,source_root/train/images/11108421124_8.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
lapa,lapa,remote,c155f3bc7e35fefbecee,source_root/train/images/378597351_0.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
lapa,lapa,remote,0d552fdce5464082d20e,source_root/train/images/HELEN_2813805354_1_2.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
lapa,lapa,remote,d0756e49ebed0225a7fc,source_root/train/images/1814295690_1.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,a99ce9ceeff5a2994165,source_root/22479.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,28cc0a4bfb12ffae4252,source_root/7459.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,4eb351e4621d8b3729c3,source_root/10184.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,c19427abb4c9a4ea8c0f,source_root/10067.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,516515c118e9896a7f2f,source_root/22996.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,5961f824c6cbed880d8c,source_root/970.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,06e1a56423bb1956a9a8,source_root/629.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,b9e0eef36148785cd59c,source_root/26225.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,2ed82a60fb1c75c5e1a2,source_root/10893.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,38da4e445a3572273332,source_root/5234.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,9034836f6c4eb6679d95,source_root/6746.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,d3e03ba2e1e6c9163c1a,source_root/3738.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,b23abcae22f9d8a8870b,source_root/2696.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,7d7fb9c4cc5154ac0724,source_root/10932.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,d9578a92e22c76d5d737,source_root/20313.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,d04d29cfa931e377ee38,source_root/24728.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,ea4d636c5433c9b19a0b,source_root/146.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,6fffe143bd5dd52013e1,source_root/1298.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,60037308b6e9d7c7e9cf,source_root/18006.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,d2d04fadef834cbae756,source_root/29562.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,87c0f296f4bfab738e8d,source_root/26956.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,efa944a9ed9b44a44768,source_root/4306.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,3d8b05681274c0f3cdf0,source_root/22262.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,8318cc2830b5ed6d5ab0,source_root/1571.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,eaa0ecf5bda9775a3a95,source_root/15295.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,311833113bd5f791f0c2,source_root/19152.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,d64fef8d863f47523426,source_root/29003.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,820c6a2fa33dd467f196,source_root/27017.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,29ba0dfeabd0b37587e4,source_root/6860.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,1e0bc0e54768b876a88c,source_root/27472.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,c666bf593553418b8c48,source_root/16206.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,6079edfa13b514fa1135,source_root/5145.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,f290e7b39c9795e189d4,source_root/12888.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,3e70d0560b455d30a666,source_root/24236.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,2b8a8b3f17fa421b5011,source_root/15618.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,54ccfc3a63413e0e6cb9,source_root/1697.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,5d925fd2084838a37bc8,source_root/17467.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,426b590e63595be4b265,source_root/7802.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,2bfa19e83e7bcac17a65,source_root/21745.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,342e39e5c220f24ee108,source_root/15558.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,bb502f84814e38188170,source_root/26116.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,45bdfa4d535f363a1640,source_root/28414.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,d1224733e30a10662998,source_root/16255.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,1025bf8129a63d6f8ad8,source_root/25337.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,d9183c4e9017ffc85c80,source_root/2924.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,b7198d0ee0332cc1ba0e,source_root/5135.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,09e6f4319be33147ea97,source_root/15886.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,ebe7fb8cd53b1767bb2d,source_root/9572.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,a49684cd4eb126ece880,source_root/29915.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
celebamaskhq,celebamaskhq,remote,59c8020959f53406f661,source_root/16751.jpg,false,NO_PHOTO_MODULES_CARD,,.jpg,jpeg,,.jpg,jpeg,,false,,,ok,,200,,0,0,0,0,false,,1,,,,,,,,,,,,false,false,,,1.5,{},[],,,,
